Euler1,Euler2,Euler3,n14,n14_noise,n16,n16_noise,n20,n20_noise,n24,n24_noise
28,56,28,0.005,4.149,0.005,1.621,0.003,2.491,0.004,2.219
28,56,35,0.005,3.883,0.004,1.469,0.002,2.233,0.004,3.922
28,56,42,0.003,6.599,0.005,4.365,0.004,4.295,0.005,1.825
28,56,49,0.003,3.08,0.002,1.948,0.003,4.509,0.003,1.692
28,56,56,0.003,2.504,0.004,6.054,0.004,3.836,0.005,2.102
28,56,63,0.004,1.908,0.002,1.935,0.003,0.806,0.002,1.289
28,56,70,0.002,7.31,0.004,4.786,0.003,1.994,0.003,2.494
28,56,77,0.003,3.499,0.003,1.364,0.004,2.86,0.005,3.17
28,56,84,0.004,2.088,0.004,3.975,0.003,5.218,0.002,1.996
28,56,91,0.002,4.243,0.002,2.11,0.004,4.098,0.005,1.408
28,56,98,0.004,1.802,0.005,3.025,0.001,1.774,0.002,3.241
28,56,105,0.004,3.38,0.003,2.378,0.004,4.017,0.001,2.658
28,56,112,0.002,2.833,0.006,5.603,0.002,1.756,0.005,1.732
28,56,119,0.004,3.741,0.001,2.547,0.004,2.509,0.002,2.091
28,56,126,0.004,2.3,0.003,1.172,0.003,2.585,0.004,1.015
28,56,133,0.003,6.834,0.001,0.815,0.002,4.08,0.001,3.334
28,56,140,0.003,2.053,0.001,1.926,0.004,1.75,0.004,3.095
28,56,147,0.002,4.338,0.003,3.065,0.003,3.36,0.005,1.894
28,56,154,0.004,3.285,0.004,3.001,0.005,1.82,0.003,3.801
28,56,161,0.003,5.145,0.003,3.172,0.002,2.038,0.004,1.375
28,56,168,0.003,2.074,0.005,2.195,0.004,3.46,0.002,0.698
28,56,175,0.004,3.905,0.004,5.147,0.002,1.239,0.004,2.349
28,63,0,0.005,5.271,0.002,4.929,0.003,1.022,0.002,2.137
28,63,7,0.003,4.094,0.003,5.414,0.003,2.476,0.004,2.911
28,63,14,0.003,4.609,0.004,1.375,0.003,4.746,0.003,4.659
28,63,21,0.004,3.85,0.004,2.715,0.003,1.572,0.003,1.672
28,63,28,0.002,3.061,0.004,2.221,0.003,4.864,0.003,0.635
28,63,35,0.003,5.782,0.003,2.295,0.005,2.656,0.003,1.485
28,63,42,0.004,4.384,0.003,0.904,0.003,2.262,0.003,2.526
28,63,49,0.002,4.044,0.003,3.057,0.003,3.377,0.003,1.315
28,63,56,0.004,3.142,0.003,1.41,0.003,2.417,0.003,2.386
28,63,63,0.004,2.314,0.002,1.475,0.003,3.031,0.003,3.075
28,63,70,0.002,2.182,0.004,3.359,0.004,1.073,0.003,2.335
28,63,77,0.003,2.414,0.004,0.434,0.004,0.2,0.004,2.997
28,63,84,0.004,1.832,0.002,4.43,0.003,2.828,0.003,2.611
28,63,91,0.003,5.988,0.004,3.85,0.003,1.716,0.003,8.439
28,63,98,0.003,5.01,0.002,3.082,0.005,0.821,0.004,2.141
28,63,105,0.003,2.49,0.003,7.754,0.003,1.102,0.003,0.964
28,63,112,0.004,3.858,0.003,1.093,0.003,3.518,0.003,1.197
28,63,119,0.003,6.825,0.004,2.341,0.003,3.934,0.004,3.712
28,63,126,0.003,1.033,0.004,2.491,0.003,1.451,0.002,2.913
28,63,133,0.003,5.616,0.003,3.703,0.004,0.95,0.003,1.808
28,63,140,0.002,2.012,0.003,7.208,0.004,3.415,0.003,2.239
28,63,147,0.004,1.527,0.002,1.97,0.003,2.693,0.004,2.173
28,63,154,0.004,5.861,0.003,2.447,0.003,2.809,0.003,0.664
28,63,161,0.002,2.993,0.003,2.683,0.003,3.944,0.002,2.331
28,63,168,0.004,4.439,0.002,2.285,0.004,4.486,0.004,4.078
28,63,175,0.004,2.197,0.004,3.262,0.004,0.952,0.003,1.252
28,70,0,0.005,2.611,0.003,2.844,0.002,2.544,0.004,3.514
28,70,7,0.003,5.561,0.003,3.312,0.001,1.906,0.003,2.482
28,70,14,0.002,3.305,0.003,4.561,0.003,1.452,0.002,4.89
28,70,21,0.002,3.085,0.003,0.694,0.002,2.333,0.003,3.496
28,70,28,0.002,1.619,0.003,2.176,0.003,2.071,0.003,2.759
28,70,35,0.003,6.503,0.004,1.517,0.002,4.1,0.003,2.734
28,70,42,0.004,8.177,0.003,1.669,0.002,1.552,0.002,1.85
28,70,49,0.003,2.027,0.002,5.069,0.002,0.572,0.003,2.266
28,70,56,0.003,5.708,0.003,1.84,0.003,2.4,0.003,0.999
28,70,63,0.003,6.431,0.002,7.372,0.002,3.556,0.003,1.834
28,70,70,0.003,4.418,0.002,2.87,0.003,2.381,0.002,2.218
28,70,77,0.004,0.447,0.003,2.283,0.004,3.056,0.004,1.696
28,70,84,0.003,3.093,0.002,1.543,0.003,1.666,0.003,1.789
28,70,91,0.003,3.806,0.004,4.653,0.002,1.833,0.003,3.193
28,70,98,0.002,7.066,0.005,3.367,0.002,3.892,0.004,3.578
28,70,105,0.002,5.068,0.001,4.633,0.003,1.999,0.002,3.413
28,70,112,0.002,3.339,0.004,2.988,0.002,1.617,0.003,1.81
28,70,119,0.003,5.691,0.005,2.018,0.002,4.495,0.003,5.323
28,70,126,0.003,4.284,0.001,7.144,0.002,3.804,0.003,1.09
28,70,133,0.003,1.915,0.003,9.461,0.003,3.661,0.003,3.315
28,70,140,0.002,6.147,0.004,1.971,0.003,8.029,0.003,1.827
28,70,147,0.003,3.071,0.002,5.369,0.003,1.528,0.002,0.728
28,70,154,0.002,5.105,0.003,2.536,0.003,2.212,0.003,4.606
28,70,161,0.001,0.632,0.002,5.247,0.002,0.612,0.002,1.735
28,70,168,0.005,4.042,0.003,1.366,0.002,5.944,0.004,3.51
28,70,175,0.003,2.692,0.002,3.856,0.002,5.439,0.002,0.718
28,77,0,0.003,3.176,0.004,18.117,0.002,5.0,0.003,3.932
28,77,7,0.003,3.355,0.003,8.949,0.003,6.103,0.002,11.149
28,77,14,0.005,4.065,0.002,0.983,0.004,6.324,0.004,1.847
28,77,21,0.003,0.455,0.004,6.77,0.002,1.318,0.002,2.601
28,77,28,0.003,9.946,0.003,18.167,0.003,4.02,0.003,5.994
28,77,35,0.003,3.262,0.003,9.654,0.005,3.46,0.003,6.525
28,77,42,0.003,2.961,0.002,5.173,0.003,5.403,0.003,1.859
28,77,49,0.003,0.764,0.004,4.808,0.002,5.62,0.003,3.933
28,77,56,0.003,2.763,0.003,4.51,0.005,2.166,0.003,3.393
28,77,63,0.003,4.582,0.003,4.767,0.002,1.732,0.003,3.504
28,77,70,0.005,4.489,0.004,5.054,0.002,1.135,0.003,4.752
28,77,77,0.003,5.444,0.002,2.42,0.004,3.546,0.002,4.145
28,77,84,0.003,2.068,0.003,2.598,0.002,2.518,0.002,5.495
28,77,91,0.003,1.998,0.002,2.464,0.002,1.745,0.003,2.207
28,77,98,0.002,5.477,0.003,16.496,0.005,4.868,0.004,9.283
28,77,105,0.002,2.888,0.002,2.474,0.003,5.237,0.003,3.172
28,77,112,0.003,3.561,0.003,2.115,0.002,3.122,0.002,7.245
28,77,119,0.005,3.958,0.002,4.868,0.005,1.69,0.002,2.458
28,77,126,0.004,6.16,0.003,6.811,0.002,9.598,0.002,2.21
28,77,133,0.003,4.116,0.004,1.909,0.001,10.398,0.004,1.618
28,77,140,0.003,4.495,0.002,6.902,0.004,5.531,0.003,5.008
28,77,147,0.003,3.34,0.003,8.673,0.002,8.289,0.003,3.51
28,77,154,0.003,20.654,0.002,2.745,0.003,3.909,0.003,3.253
28,77,161,0.005,0.81,0.004,2.741,0.004,1.379,0.003,2.072
28,77,168,0.004,3.166,0.004,2.78,0.004,1.245,0.003,2.06
28,77,175,0.003,19.488,0.003,1.429,0.002,5.41,0.002,1.385
28,84,0,0.002,8.198,0.005,1.905,0.006,5.579,0.005,9.416
28,84,7,0.003,5.457,0.004,5.617,0.008,4.382,0.005,0.768
28,84,14,0.014,5.535,0.005,7.893,0.003,4.705,0.003,2.755
28,84,21,0.002,1.52,0.004,8.638,0.002,8.113,0.005,5.357
28,84,28,0.01,14.404,0.003,8.292,0.004,8.728,0.005,4.947
28,84,35,0.003,7.566,0.005,6.779,0.003,1.938,0.005,6.44
28,84,42,0.005,7.013,0.005,9.012,0.003,8.982,0.005,6.931
28,84,49,0.007,2.15,0.003,7.581,0.004,6.943,0.005,3.887
28,84,56,0.005,16.635,0.005,8.075,0.004,7.113,0.003,9.349
28,84,63,0.012,1.851,0.003,9.985,0.008,6.096,0.003,8.514
28,84,70,0.006,4.695,0.004,5.174,0.007,8.905,0.004,0.688
28,84,77,0.01,9.209,0.003,11.069,0.003,2.884,0.003,2.894
28,84,84,0.003,3.302,0.002,2.483,0.004,12.073,0.002,2.267
28,84,91,0.003,14.585,0.003,5.923,0.003,8.184,0.003,5.067
28,84,98,0.002,7.863,0.009,7.305,0.003,5.445,0.003,8.533
28,84,105,0.007,6.34,0.005,3.357,0.002,8.574,0.003,9.328
28,84,112,0.002,4.716,0.003,4.417,0.003,7.246,0.003,3.746
28,84,119,0.003,11.065,0.002,3.941,0.003,8.025,0.003,4.771
28,84,126,0.007,7.681,0.005,7.12,0.003,10.332,0.005,8.869
28,84,133,0.006,11.685,0.009,11.963,0.01,3.426,0.005,2.757
28,84,140,0.007,2.36,0.004,12.305,0.003,2.941,0.007,8.599
28,84,147,0.005,10.11,0.002,4.792,0.003,3.809,0.004,1.163
28,84,154,0.009,2.856,0.004,13.148,0.004,9.388,0.005,2.971
28,84,161,0.008,8.079,0.004,1.873,0.003,2.943,0.005,5.522
28,84,168,0.005,5.323,0.007,8.858,0.003,7.561,0.004,8.65
28,84,175,0.005,1.28,0.003,9.777,0.004,10.451,0.005,9.043
35,0,0,0.0,5.179,0.0,5.991,0.325,0.736,0.254,16.262
35,0,7,0.0,11.983,0.464,9.142,0.283,5.804,0.0,0.952
35,0,14,0.0,0.356,0.308,8.666,0.0,9.894,0.0,14.547
35,0,21,0.0,16.981,0.0,12.35,0.316,0.092,0.285,3.417
35,0,28,0.0,6.093,0.0,19.362,0.272,15.039,0.0,11.056
35,0,35,0.0,14.554,0.0,10.457,0.0,9.17,0.312,9.679
35,0,42,0.0,13.776,0.0,14.648,0.0,13.193,0.267,11.005
35,0,49,0.0,20.737,0.0,9.961,0.242,2.937,0.0,11.255
35,0,56,0.0,5.591,0.0,0.051,0.0,5.858,0.221,12.397
35,0,63,0.0,0.228,0.0,4.981,0.269,1.61,0.0,17.898
35,0,70,0.185,11.847,0.0,0.224,0.256,6.95,0.24,14.372
35,0,77,0.301,4.965,0.0,8.86,0.0,12.77,0.28,20.18
35,0,84,0.283,4.308,0.282,9.922,0.0,13.921,0.0,13.714
35,0,91,0.0,7.478,0.0,0.286,0.304,11.083,0.0,9.901
35,0,98,0.0,6.292,0.331,11.967,0.0,9.241,0.0,8.525
35,0,105,0.0,15.561,0.0,0.34,0.0,10.341,0.0,12.978
35,0,112,0.315,6.559,0.0,0.343,0.281,1.212,0.271,0.483
35,0,119,0.0,18.912,0.0,1.335,0.277,0.532,0.0,8.473
35,0,126,0.0,13.83,0.0,0.92,0.25,0.704,0.339,11.144
35,0,133,0.0,9.976,0.0,4.111,0.0,0.028,0.248,6.021
35,0,140,0.327,1.271,0.377,11.597,0.285,0.025,0.0,11.328
35,0,147,0.0,0.573,0.067,6.273,0.249,11.563,0.261,5.311
35,0,154,0.0,0.436,0.0,14.252,0.0,10.123,0.3,7.984
35,0,161,0.29,19.66,0.0,9.575,0.0,8.172,0.0,12.176
35,0,168,0.0,9.057,0.0,10.144,0.0,0.182,0.0,15.25
35,0,175,0.0,12.632,0.371,16.331,0.299,18.753,0.25,0.22
35,7,0,0.003,9.581,0.001,3.514,0.002,11.869,0.003,7.026
35,7,7,0.235,5.927,0.049,4.775,0.002,6.594,0.015,6.761
35,7,14,0.02,7.934,0.043,7.702,0.004,1.732,0.013,5.934
35,7,21,0.002,11.206,0.005,5.434,0.002,8.725,0.002,9.771
35,7,28,0.018,8.623,0.002,2.634,0.009,6.894,0.001,7.053
35,7,35,0.003,6.377,0.004,10.708,0.887,5.506,0.002,7.997
35,7,42,0.041,6.5,0.009,5.048,0.001,7.031,0.003,5.027
35,7,49,0.004,4.171,0.009,10.814,0.003,5.731,0.002,9.989
35,7,56,0.004,11.172,0.002,5.997,0.026,7.681,0.004,6.152
35,7,63,0.062,8.551,0.004,5.385,0.003,8.795,0.002,7.203
35,7,70,0.005,7.329,0.02,11.133,0.004,4.094,0.001,8.139
35,7,77,0.008,8.556,0.016,11.674,0.001,6.393,0.005,6.35
35,7,84,0.002,13.964,0.012,11.699,0.003,5.229,0.002,6.581
35,7,91,0.003,11.103,0.013,7.023,0.005,15.354,0.014,3.7
35,7,98,0.032,5.992,0.02,3.816,0.002,7.764,0.001,8.39
35,7,105,0.008,4.598,0.027,3.604,0.004,2.176,0.002,7.086
35,7,112,0.258,8.71,0.01,6.296,0.004,5.985,0.002,7.118
35,7,119,0.009,4.399,0.01,9.601,0.002,8.257,0.018,5.331
35,7,126,0.071,8.8,0.018,13.85,0.003,3.813,0.001,3.031
35,7,133,0.004,4.8,0.007,5.47,0.001,6.474,0.003,5.352
35,7,140,0.002,9.03,1.261,6.786,0.002,3.715,0.002,12.439
35,7,147,0.013,11.965,0.003,7.446,0.009,7.703,0.002,6.375
35,7,154,0.009,4.422,0.003,2.933,0.011,5.788,0.014,5.777
35,7,161,0.009,10.721,0.002,5.654,0.003,5.614,0.003,8.195
35,7,168,0.011,6.767,0.002,7.109,0.002,6.834,0.002,6.37
35,7,175,0.706,4.561,0.003,9.553,0.002,4.042,0.002,4.836
35,14,0,0.001,4.283,0.001,3.06,0.001,6.408,0.001,5.274
35,14,7,0.006,3.124,0.174,3.516,0.001,2.336,0.003,3.533
35,14,14,0.008,8.069,0.008,11.918,0.002,4.3,0.003,4.95
35,14,21,0.022,5.014,0.0,3.721,0.013,0.935,0.005,4.167
35,14,28,0.005,2.829,0.0,9.492,0.001,9.513,0.001,7.117
35,14,35,0.013,16.663,0.006,9.229,0.004,6.256,0.001,10.705
35,14,42,0.003,2.836,0.003,1.041,0.012,5.362,0.001,3.299
35,14,49,0.008,13.223,0.002,12.388,0.001,4.005,0.001,8.449
35,14,56,0.001,4.391,0.001,10.415,0.001,4.671,0.001,4.992
35,14,63,0.01,8.501,0.002,0.788,0.014,7.188,0.001,4.319
35,14,70,0.004,8.773,0.001,8.014,0.001,0.821,0.001,8.381
35,14,77,0.002,2.161,0.001,9.338,0.001,3.98,0.001,4.552
35,14,84,0.001,4.488,0.001,9.853,0.003,5.624,0.005,14.049
35,14,91,0.002,8.931,0.001,4.661,0.002,4.726,0.001,10.62
35,14,98,0.002,6.579,0.001,5.889,0.002,7.756,0.001,7.3
35,14,105,0.002,1.674,0.002,6.026,0.012,10.329,0.001,8.019
35,14,112,0.004,7.618,0.004,4.389,0.001,9.928,0.003,2.801
35,14,119,0.017,8.398,0.002,8.179,0.001,3.567,0.001,7.659
35,14,126,0.001,8.436,0.009,5.284,0.017,8.3,0.003,5.266
35,14,133,0.002,10.859,0.001,3.453,0.002,2.986,0.001,1.916
35,14,140,0.007,11.937,0.001,8.608,0.001,1.363,0.001,1.753
35,14,147,0.001,7.706,0.005,7.829,0.002,1.4,0.001,7.331
35,14,154,0.009,8.751,0.005,9.908,0.002,7.755,0.001,8.436
35,14,161,0.003,4.29,0.002,8.377,0.002,9.434,0.001,11.818
35,14,168,0.003,6.281,0.001,2.257,0.008,9.541,0.001,2.259
35,14,175,0.004,11.066,0.001,9.227,0.001,3.514,0.002,8.352
35,21,0,0.005,4.648,0.007,2.352,0.006,2.281,0.006,8.414
35,21,7,0.006,13.294,0.004,4.367,0.006,5.026,0.003,2.055
35,21,14,0.008,5.107,0.001,4.955,0.002,2.755,0.001,1.327
35,21,21,0.001,6.152,0.002,0.875,0.006,8.753,0.005,2.691
35,21,28,0.003,3.396,0.0,11.701,0.008,7.226,0.001,6.369
35,21,35,0.004,3.183,0.0,9.477,0.004,3.939,0.009,3.59
35,21,42,0.009,9.557,0.008,8.439,0.001,11.725,0.001,4.475
35,21,49,0.009,6.516,0.011,5.816,0.003,2.479,0.001,5.219
35,21,56,0.005,6.723,0.01,2.478,0.001,4.906,0.005,5.987
35,21,63,0.003,3.548,0.011,1.913,0.004,13.078,0.001,1.582
35,21,70,0.001,5.685,0.005,5.573,0.001,4.934,0.001,6.627
35,21,77,0.008,11.308,0.001,7.994,0.007,9.835,0.001,4.418
35,21,84,0.011,5.991,0.001,5.112,0.006,1.516,0.001,3.228
35,21,91,0.009,5.001,0.007,3.569,0.007,2.842,0.004,8.014
35,21,98,0.008,1.849,0.007,17.315,0.006,7.594,0.004,2.715
35,21,105,0.011,1.375,0.01,5.59,0.008,5.701,0.002,4.693
35,21,112,0.001,4.248,0.01,7.728,0.006,6.463,0.003,1.508
35,21,119,0.003,6.997,0.008,3.376,0.001,3.778,0.007,4.546
35,21,126,0.007,4.007,0.001,5.276,0.002,3.931,0.002,3.997
35,21,133,0.009,5.814,0.001,4.154,0.001,4.11,0.001,0.596
35,21,140,0.009,17.742,0.004,6.404,0.007,2.308,0.007,3.62
35,21,147,0.006,4.541,0.002,2.593,0.001,13.293,0.001,3.434
35,21,154,0.005,11.122,0.007,4.892,0.005,4.46,0.001,3.278
35,21,161,0.001,5.441,0.009,3.974,0.006,2.542,0.008,1.911
35,21,168,0.001,17.156,0.012,6.761,0.008,2.045,0.001,1.703
35,21,175,0.004,2.193,0.001,3.382,0.005,2.151,0.001,2.889
35,28,0,0.008,8.196,0.008,4.804,0.004,4.307,0.007,4.844
35,28,7,0.003,2.027,0.001,6.116,0.003,4.765,0.001,2.64
35,28,14,0.001,2.636,0.005,5.873,0.007,1.995,0.007,4.11
35,28,21,0.005,2.264,0.005,3.75,0.005,4.693,0.005,2.753
35,28,28,0.001,5.116,0.002,4.187,0.002,0.861,0.003,2.103
35,28,35,0.011,3.276,0.001,0.664,0.003,5.363,0.002,7.44
35,28,42,0.005,3.216,0.008,8.783,0.001,5.299,0.005,3.556
35,28,49,0.001,3.491,0.002,3.721,0.008,3.802,0.003,2.251
35,28,56,0.011,2.927,0.005,1.764,0.001,2.089,0.003,1.324
35,28,63,0.002,3.453,0.001,4.722,0.005,2.198,0.001,1.394
35,28,70,0.007,3.246,0.002,6.14,0.002,7.165,0.002,3.276
35,28,77,0.006,4.113,0.007,4.179,0.007,2.884,0.009,6.518
35,28,84,0.001,3.996,0.007,2.979,0.001,5.798,0.001,3.454
35,28,91,0.008,3.906,0.004,4.624,0.003,4.555,0.006,2.055
35,28,98,0.002,3.487,0.001,0.877,0.007,2.317,0.006,1.361
35,28,105,0.001,4.627,0.005,10.845,0.001,2.245,0.002,6.19
35,28,112,0.009,2.45,0.0,1.737,0.009,4.34,0.002,2.711
35,28,119,0.001,2.398,0.001,6.865,0.001,3.024,0.006,3.436
35,28,126,0.01,5.4,0.005,2.128,0.004,1.247,0.002,5.314
35,28,133,0.002,4.945,0.005,7.961,0.001,3.162,0.006,6.418
35,28,140,0.004,6.701,0.005,4.545,0.006,9.868,0.002,2.451
35,28,147,0.011,4.066,0.005,1.994,0.001,3.71,0.002,5.745
35,28,154,0.001,6.333,0.008,0.678,0.006,1.51,0.003,2.388
35,28,161,0.007,7.385,0.007,7.239,0.007,1.825,0.003,2.985
35,28,168,0.005,15.643,0.002,2.896,0.001,3.74,0.002,1.009
35,28,175,0.003,10.252,0.006,7.284,0.01,6.216,0.003,3.411
35,35,0,0.007,2.211,0.008,3.428,0.005,1.091,0.002,3.118
35,35,7,0.005,1.465,0.004,4.434,0.003,0.475,0.002,2.889
35,35,14,0.006,8.387,0.001,3.246,0.007,1.241,0.005,1.094
35,35,21,0.006,8.078,0.007,4.277,0.003,4.365,0.004,2.861
35,35,28,0.001,4.614,0.003,0.706,0.001,3.718,0.003,2.568
35,35,35,0.005,3.177,0.001,2.267,0.005,3.009,0.006,2.624
35,35,42,0.005,3.591,0.003,1.941,0.003,2.931,0.002,2.408
35,35,49,0.002,3.599,0.001,2.52,0.004,3.512,0.003,0.937
35,35,56,0.005,3.266,0.004,2.361,0.007,4.925,0.005,6.309
35,35,63,0.005,2.534,0.003,7.284,0.005,3.168,0.002,3.679
35,35,70,0.006,3.807,0.006,5.614,0.004,3.25,0.006,1.861
35,35,77,0.006,0.531,0.007,1.236,0.002,3.809,0.001,1.637
35,35,84,0.004,2.299,0.003,0.847,0.004,2.806,0.006,1.315
35,35,91,0.007,3.132,0.006,6.721,0.002,1.958,0.004,0.571
35,35,98,0.005,0.544,0.004,1.79,0.004,0.753,0.001,2.777
35,35,105,0.003,10.043,0.001,1.453,0.003,1.292,0.003,3.72
35,35,112,0.005,1.864,0.006,2.035,0.004,2.44,0.001,3.729
35,35,119,0.002,6.828,0.001,2.121,0.007,4.424,0.004,1.209
35,35,126,0.005,4.013,0.002,1.891,0.006,1.767,0.003,4.781
35,35,133,0.002,3.789,0.007,5.684,0.004,3.824,0.005,2.46
35,35,140,0.002,2.146,0.001,1.467,0.003,2.759,0.006,2.103
35,35,147,0.006,6.634,0.001,3.287,0.003,0.803,0.001,4.266
35,35,154,0.005,3.87,0.006,2.445,0.002,3.043,0.003,2.024
35,35,161,0.005,3.113,0.002,0.983,0.002,3.719,0.003,4.021
35,35,168,0.006,3.207,0.003,2.803,0.004,2.559,0.003,1.28
35,35,175,0.005,2.708,0.006,5.906,0.004,3.398,0.004,3.23
35,42,0,0.005,1.057,0.005,6.39,0.005,2.594,0.004,1.636
35,42,7,0.005,5.939,0.001,5.012,0.005,3.678,0.004,3.632
35,42,14,0.002,1.697,0.004,2.96,0.006,3.335,0.003,3.888
35,42,21,0.006,2.404,0.006,4.492,0.001,3.698,0.003,0.734
35,42,28,0.002,3.106,0.004,2.009,0.004,3.584,0.002,1.327
35,42,35,0.003,6.874,0.003,3.94,0.003,2.901,0.004,2.329
35,42,42,0.004,3.296,0.004,3.573,0.003,0.937,0.003,2.275
35,42,49,0.003,4.995,0.006,3.604,0.003,4.299,0.004,3.064
35,42,56,0.005,2.13,0.001,2.455,0.003,4.796,0.001,1.409
35,42,63,0.001,2.006,0.004,4.113,0.002,2.501,0.005,2.032
35,42,70,0.005,2.993,0.006,4.009,0.005,4.138,0.002,4.493
35,42,77,0.002,2.936,0.0,2.888,0.002,1.54,0.002,1.884
35,42,84,0.006,2.397,0.004,2.544,0.004,2.126,0.004,2.635
35,42,91,0.002,6.703,0.006,4.056,0.003,1.272,0.002,1.768
35,42,98,0.005,5.616,0.005,2.415,0.003,2.304,0.004,2.925
35,42,105,0.004,2.563,0.001,1.639,0.004,1.371,0.005,3.722
35,42,112,0.006,2.962,0.006,3.339,0.002,2.228,0.003,3.272
35,42,119,0.001,1.905,0.004,0.863,0.003,0.648,0.003,2.759
35,42,126,0.005,6.272,0.001,2.082,0.003,8.19,0.004,0.63
35,42,133,0.004,2.193,0.004,2.983,0.005,0.716,0.004,2.186
35,42,140,0.001,3.645,0.007,2.912,0.002,3.424,0.001,1.116
35,42,147,0.004,2.033,0.001,3.274,0.005,5.977,0.004,5.97
35,42,154,0.001,2.292,0.004,1.993,0.004,2.167,0.005,0.519
35,42,161,0.002,4.737,0.002,4.319,0.003,3.005,0.001,2.896
35,42,168,0.003,1.697,0.005,2.509,0.004,4.475,0.006,1.447
35,42,175,0.005,3.231,0.004,1.496,0.004,3.897,0.001,1.625
35,49,0,0.004,2.883,0.004,3.454,0.005,2.733,0.004,4.351
35,49,7,0.002,2.274,0.005,1.196,0.005,1.69,0.004,1.295
35,49,14,0.005,2.287,0.004,2.317,0.002,1.688,0.003,2.004
35,49,21,0.001,2.748,0.001,2.447,0.001,1.279,0.001,1.971
35,49,28,0.004,2.181,0.003,2.493,0.004,1.582,0.006,3.838
35,49,35,0.005,4.581,0.005,2.409,0.003,1.922,0.003,2.057
35,49,42,0.004,3.676,0.004,0.892,0.003,3.923,0.004,3.369
35,49,49,0.003,2.758,0.003,2.964,0.003,2.227,0.004,0.74
35,49,56,0.005,1.058,0.005,2.577,0.004,4.86,0.004,0.685
35,49,63,0.005,3.29,0.005,2.672,0.005,0.87,0.004,3.014
35,49,70,0.003,1.314,0.002,0.744,0.003,3.215,0.002,1.987
35,49,77,0.004,5.477,0.004,3.994,0.004,2.101,0.006,3.216
35,49,84,0.004,1.689,0.004,2.351,0.003,3.283,0.004,1.46
35,49,91,0.005,3.423,0.002,1.113,0.004,1.333,0.004,0.805
35,49,98,0.003,3.849,0.004,1.455,0.003,2.607,0.003,0.769
35,49,105,0.005,4.587,0.006,2.719,0.003,1.609,0.005,2.017
35,49,112,0.002,4.519,0.003,2.197,0.003,2.884,0.001,0.835
35,49,119,0.004,1.131,0.003,2.794,0.003,4.996,0.004,1.821
35,49,126,0.004,3.638,0.005,2.707,0.004,1.448,0.004,2.291
35,49,133,0.004,5.805,0.004,0.429,0.003,2.144,0.005,0.219
35,49,140,0.003,2.664,0.002,2.425,0.004,0.985,0.004,2.6
35,49,147,0.005,2.99,0.005,2.62,0.004,1.516,0.004,0.529
35,49,154,0.004,1.922,0.004,5.53,0.004,2.482,0.004,4.168
35,49,161,0.003,4.094,0.001,2.377,0.003,1.747,0.004,0.763
35,49,168,0.003,1.958,0.003,2.057,0.002,2.051,0.004,2.782
35,49,175,0.003,2.777,0.004,3.051,0.004,2.983,0.004,4.464
35,56,0,0.005,3.973,0.003,1.679,0.003,3.31,0.004,3.477
35,56,7,0.003,1.51,0.003,5.739,0.004,0.508,0.004,0.991
35,56,14,0.004,2.578,0.003,0.984,0.004,1.18,0.003,1.797
35,56,21,0.004,1.784,0.002,3.457,0.002,1.97,0.003,3.553
35,56,28,0.004,3.049,0.005,2.291,0.004,6.87,0.003,2.728
35,56,35,0.003,1.705,0.004,2.303,0.004,0.843,0.004,0.318
35,56,42,0.004,4.164,0.004,1.51,0.002,1.454,0.003,0.893
35,56,49,0.002,2.129,0.003,1.301,0.004,2.779,0.003,0.95
35,56,56,0.003,2.187,0.004,3.547,0.004,2.267,0.003,0.678
35,56,63,0.002,1.959,0.003,3.395,0.004,2.386,0.002,3.148
35,56,70,0.005,1.646,0.004,2.161,0.002,4.705,0.004,2.081
35,56,77,0.004,2.068,0.004,1.576,0.003,1.513,0.003,2.461
35,56,84,0.003,2.244,0.003,3.115,0.003,4.899,0.003,3.077
35,56,91,0.005,2.554,0.003,1.69,0.004,0.601,0.004,2.631
35,56,98,0.002,2.167,0.003,4.195,0.005,3.324,0.004,2.106
35,56,105,0.004,5.022,0.004,1.554,0.003,1.514,0.005,1.154
35,56,112,0.005,4.867,0.004,1.293,0.004,2.383,0.003,0.846
35,56,119,0.003,6.842,0.005,1.713,0.003,1.9,0.003,3.054
35,56,126,0.003,3.864,0.003,3.223,0.005,6.188,0.003,1.491
35,56,133,0.005,3.533,0.005,3.544,0.002,1.245,0.002,2.627
35,56,140,0.002,5.459,0.003,2.705,0.003,2.563,0.004,1.343
35,56,147,0.004,2.695,0.004,2.858,0.004,2.584,0.003,2.489
35,56,154,0.002,0.983,0.002,4.816,0.004,2.102,0.003,0.864
35,56,161,0.004,3.58,0.003,1.305,0.004,1.076,0.004,3.149
35,56,168,0.004,1.836,0.002,2.011,0.003,1.365,0.004,3.709
35,56,175,0.003,2.897,0.002,0.659,0.003,1.91,0.003,1.893
35,63,0,0.002,3.915,0.003,1.9,0.003,1.612,0.003,2.421
35,63,7,0.003,1.087,0.003,1.588,0.004,2.413,0.004,1.234
35,63,14,0.003,2.737,0.002,7.894,0.002,1.785,0.002,3.714
35,63,21,0.003,1.69,0.003,3.591,0.003,1.636,0.003,3.059
35,63,28,0.003,4.366,0.003,1.172,0.002,1.707,0.002,3.54
35,63,35,0.001,2.262,0.004,3.473,0.003,2.979,0.003,2.187
35,63,42,0.004,5.892,0.003,1.79,0.003,2.021,0.004,4.185
